t_s,x,y,heading,energy,spikes,active,drive_l,drive_r,kc,mbon,cx,dn_left,dn_right,dn_stop,dn_back,mn9,turn,gate,in_odor_good_l,in_odor_good_r,in_odor_bad_l,in_odor_bad_r,in_sugar,in_bitter,in_touch,in_vision_l,in_vision_r,on_food,on_hazard
0.185,1.8729047775268555,0.12853679060935974,-0.021097742021083832,0.9963000000000004,1239,1175,0.9092910682101842,1.0907089317898158,0.0,0.0,1.0,8.686511874992306,6.418788580246912,0.0,0.0,0.0,-0.11338616473726967,1.0,0.08574525204797587,0.08465094491839409,0.03091863977412383,0.03099879715591669,0.0,0.0,0.0634290885925293,0.15,0.15,False,False
0.19,1.9521113634109497,0.11069905012845993,-0.028481870889663696,0.9962000000000004,1286,1235,0.9168501458593356,1.0831498541406643,6.0,0.0,0.0,7.962635885409613,5.8838895318930025,0.0,0.0,0.0,-0.10393731767583052,1.0,0.08633619484802088,0.08511735747257869,0.03079898034532865,0.030902661383152008,0.0,0.0,0.05867173194885254,0.15,0.15,False,False
0.195,2.015387773513794,0.12795871496200562,-0.01894386112689972,0.9961000000000004,1232,1171,0.9237793003710576,1.0762206996289423,10.0,2.0,0.0,7.299082894958811,5.393565404235252,0.0,0.0,0.0,-0.09527587453617796,1.0,0.08711446387072405,0.08581615053117275,0.030697009836634002,0.030807744090755783,0.0,0.0,0.049971179962158205,0.15,0.15,False,False
0.2,2.1226673126220703,0.10629218816757202,0.02894492819905281,0.9960000000000004,1300,1242,0.9301310253401361,1.0698689746598637,1.0,2.0,1.0,6.690825987045577,4.944101620548981,0.0,0.0,0.0,-0.08733621832482981,1.0,0.08777583949267864,0.086442061389486,0.030576162971556187,0.030691387752691906,0.0,0.0,0.035716581344604495,0.15,0.15,False,False
0.205,2.1944122314453125,0.050177380442619324,0.04489998519420624,0.9959000000000005,1281,1219,0.9359534398951248,1.0640465601048752,7.0,2.0,0.0,6.133257154791779,4.532093152169899,0.0,0.0,0.0,-0.08005820013109402,1.0,0.08804791606962681,0.08682903833687305,0.030527045018970966,0.03062498290091753,0.0,0.0,0.02125422477722168,0.15,0.15,False,False
0.21,2.2328038215637207,0.04697345197200775,0.06060631945729256,0.9958000000000005,1260,1205,0.9412906532371977,1.0587093467628024,17.0,2.0,1.0,5.622152391892464,4.154418722822407,0.0,0.0,0.0,-0.07338668345350285,1.0,0.0881617112706105,0.08694162592291832,0.030502441028753918,0.03058931169410547,0.0,0.0,0.0403731107711792,0.15,0.15,False,False
0.215,2.4168758392333984,-0.027818121016025543,0.12544023990631104,0.9957000000000005,1272,1221,0.27951643213409794,1.5,10.0,1.0,2.0,21.820306359234756,3.8082171625872063,0.0,0.0,0.0,-0.9006044598323776,1.0,0.08952550279597442,0.08818759272495906,0.03026855022956928,0.030360277742147446,0.0,0.0,0.022595951557159426,0.15,0.15,False,False
0.22,2.5744309425354004,-0.06580690294504166,0.1688530445098877,0.9956000000000005,1255,1195,0.6728900627895897,1.3271099372104103,13.0,4.0,2.0,20.001947495965194,11.824199065704939,0.0,0.0,0.0,-0.40888742151301277,1.0,0.09114184727271399,0.08987836539745331,0.03006785176694393,0.030130453718205295,0.0,0.0,0.02656130075454712,0.15,0.15,False,False
0.225,2.589155912399292,-0.01540105976164341,0.15763384103775024,0.9955000000000005,1153,1111,0.7001492242237906,1.2998507757762094,1.0,0.0,1.0,18.335118537968093,10.83884914356286,0.0,0.0,0.0,-0.3748134697202617,1.0,0.09172712452709675,0.0906334382792314,0.03003266795227925,0.030066777641574543,0.0,0.0,0.019862024784088137,0.15,0.15,False,False
0.23,2.579228401184082,0.07199177145957947,0.17588788270950317,0.9954000000000005,1173,1122,0.7251367888718081,1.274863211128192,9.0,0.0,0.0,16.80719199313742,9.935611714932621,0.0,0.0,0.0,-0.34357901391023987,1.0,0.09208874466518562,0.09098667340974013,0.029999877636631332,0.03004135563969612,0.0,0.0,0.027471094131469725,0.15,0.15,False,False
0.235,2.6286840438842773,0.12069933861494064,0.21258431673049927,0.9953000000000005,1217,1160,0.7480420564658241,1.2519579435341759,26.0,0.0,0.0,15.406592660375967,9.10764407202157,0.0,0.0,0.0,-0.31494742941771986,1.0,0.09278368515272936,0.09171939454972744,0.029913902593155704,0.02994850122680267,0.0,0.0,0.029595332145690916,0.15,0.15,False,False
0.24,2.6796419620513916,0.13663406670093536,0.2079746574163437,0.9952000000000005,1142,1079,0.7690385517603388,1.2309614482396611,0.0,1.0,0.0,14.12270993867797,8.34867373268644,0.0,0.0,0.0,-0.28870181029957653,1.0,0.09324988971153896,0.09229342453181744,0.029850097683568798,0.029865390000243984,0.0,0.0,0.029246490001678466,0.15,0.15,False,False
0.245,2.791943073272705,0.23042647540569305,0.22729507088661194,0.9951000000000005,1166,1111,0.7882853391136438,1.211714660886356,2.0,0.0,0.0,12.945817443788139,7.652950921629236,0.0,0.0,0.0,-0.26464332610794516,1.0,0.09459345291058223,0.09354986250400543,0.02967368500928084,0.029697041027247906,0.0,0.0,0.02216418027877808,0.15,0.15,False,False
0.25,2.8990797996520996,0.38994815945625305,0.23262055218219757,0.9950000000000006,1058,1014,0.8059282275208403,1.1940717724791599,1.0,0.0,0.0,11.86699932347246,7.015205011493466,0.0,0.0,0.0,-0.24258971559894968,1.0,0.09655692304174106,0.09555535390973091,0.029481484865148865,0.029497405824561916,0.0,0.0,0.012013902664184572,0.15,0.15,False,False
0.255,2.9864439964294434,0.4463505744934082,0.21095679700374603,0.9949000000000006,1124,1056,0.8221008752274369,1.177899124772563,10.0,0.0,0.0,10.878082713183087,6.43060459386901,0.0,0.0,0.0,-0.22237390596570386,1.0,0.09761866492529711,0.0966237826893727,0.02936149792124828,0.029376953219374023,0.0,0.0,0.012756948471069337,0.15,0.15,False,False
0.26,3.0929617881774902,0.3967478275299072,0.17260468006134033,0.9948000000000006,1157,1106,0.8369258022918171,1.1630741977081829,4.0,0.0,0.0,9.97157582041783,5.894720877713259,0.0,0.0,0.0,-0.2038427471352285,1.0,0.09861869737505913,0.09743484668433666,0.02922079215447108,0.029259819226960342,0.0,0.0,0.013436380624771118,0.15,0.15,False,False
0.265,3.116187572479248,0.35454902052879333,0.12704849243164062,0.9947000000000006,1170,1109,0.8505153187674991,1.149484681232501,4.0,0.0,1.0,9.140611168716344,5.40349413790382,0.0,0.0,0.0,-0.18685585154062617,1.0,0.09887630119919777,0.09746337309479713,0.02917767812808355,0.02924614896376928,0.0,0.0,0.013415951728820801,0.15,0.15,False,False
0.27,3.112946033477783,0.33515703678131104,0.10506220161914825,0.9946000000000006,1184,1120,0.8629723755368741,1.1370276244631259,1.0,0.0,0.0,8.378893571323315,4.953202959745168,0.0,0.0,0.0,-0.17128453057890738,1.0,0.0988740473985672,0.09723588824272156,0.029172347858548164,0.02926777582615614,0.0,0.0,0.012177141904830933,0.15,0.15,False,False
0.275,3.183072566986084,0.30463066697120667,0.08897332847118378,0.9945000000000006,1257,1184,0.8743913442421346,1.1256086557578655,1.0,1.0,0.0,7.680652440379705,4.54043604643307,0.0,0.0,0.0,-0.15701081969733174,1.0,0.09946368324259917,0.09766423143446445,0.029089294063548248,0.029199585939447086,0.0,0.0,0.01724239826202393,0.15,0.15,False,False
0.28,3.23083233833313,0.29291704297065735,0.10734981298446655,0.9944000000000006,1355,1294,0.5515253988886235,1.4484746011113765,23.0,5.0,1.0,15.373931403681395,4.162066375896981,0.0,0.0,0.0,-0.5605932513892207,1.0,0.09980704635381699,0.09790331435700259,0.02903503831475973,0.02915789062778155,0.0,0.0,0.02118351459503174,0.15,0.15,False,False
0.285,3.2966461181640625,0.29923921823501587,0.13850802183151245,0.9943000000000006,1377,1302,0.25556494898123827,1.5,31.0,0.0,0.0,22.42610378670794,3.8152275112388994,0.0,0.0,0.0,-0.9305438137734521,1.0,0.10060440128048262,0.09872592054307461,0.02894990611821413,0.029069348238408566,0.0,0.0,0.02031679153442383,0.15,0.15,False,False
0.29,3.431323528289795,0.22528095543384552,0.13888277113437653,0.9942000000000006,1334,1282,0.31760120323280194,1.5,10.0,1.0,2.0,20.557261804482277,3.4972918853023245,0.0,0.0,0.0,-0.8529984959589976,1.0,0.1018551861246427,0.09997850594421229,0.02881267418464025,0.02891897068669399,0.0,0.0,0.01941042184829712,0.15,0.15,False,False
0.295,3.53001070022583,0.1408286839723587,0.18268389999866486,0.9941000000000006,1328,1256,0.37446776963006834,1.5,14.0,1.0,0.0,18.844156654108755,3.205850894860464,0.0,0.0,0.0,-0.7819152879624145,1.0,0.10214917672177157,0.10017457418143749,0.028750413718322914,0.02886392797032992,0.0,0.0,0.021170332431793216,0.15,0.15,False,False
0.3,3.587733745574951,0.19111542403697968,0.23549114167690277,0.9940000000000007,1180,1121,0.7599287888275625,1.2400712111724375,2.0,0.0,0.0,17.27381026626636,11.272029986955424,0.0,0.0,0.0,-0.30008901396554677,1.0,0.1032392866909504,0.10140863557656607,0.028661548470457397,0.02875266286234061,0.0,0.0,0.024390869140625,0.15,0.15,False,False
0.305,3.5798099040985107,0.3057578206062317,0.2682317793369293,0.9939000000000007,1234,1175,0.7799347230919323,1.2200652769080675,3.0,0.0,0.0,15.834326077410829,10.332694154709138,0.0,0.0,0.0,-0.27508159613508454,1.0,0.10464181813100974,0.10307600411276023,0.028595589101314545,0.028650889483590923,0.0,0.0,0.02178714752197266,0.15,0.15,False,False
0.31,3.5710904598236084,0.34564438462257385,0.3084489703178406,0.9938000000000007,1291,1223,0.7982734961676047,1.2017265038323954,7.0,1.0,0.0,14.51479890429326,9.471636308483376,0.0,0.0,0.0,-0.2521581297904942,1.0,0.10516331531107426,0.10376337294777235,0.028575595157841843,0.028614603603879612,0.0,0.0,0.023448050022125244,0.15,0.15,False,False
0.315,3.6267077922821045,0.36445820331573486,0.35314854979515076,0.9937000000000007,1297,1229,0.8150840381536376,1.1849159618463623,24.0,1.0,1.0,13.305232328935487,8.682333282776428,0.0,0.0,0.0,-0.23114495230795296,1.0,0.10605261661112309,0.10482891152302425,0.028502652421593666,0.028521348722279072,0.0,0.0,0.024443278312683107,0.15,0.15,False,False
0.32,3.6993653774261475,0.41916894912719727,0.3500978648662567,0.9936000000000007,1296,1222,0.8304937016408345,1.1695062983591655,2.0,2.0,0.0,12.196462968190863,7.958805509211725,0.0,0.0,0.0,-0.21188287294895689,1.0,0.10727085173130035,0.10627571493387222,0.02840732534726461,0.028397003188729286,0.0,0.0,0.03825050354003907,0.15,0.15,False,False
0.325,3.7357399463653564,0.43757423758506775,0.32990360260009766,0.9935000000000007,1312,1234,0.8446192265040983,1.1553807734959016,6.0,1.0,0.0,11.180091054174957,7.295571716777414,0.0,0.0,0.0,-0.19422596686987714,1.0,0.10773216684659323,0.10670363592604797,0.028363939685126148,0.028352703278263412,0.0,0.0,0.0066175925731658935,0.15,0.15,False,False
0.33,3.81294584274292,0.4889865219593048,0.3838271200656891,0.9934000000000007,1287,1231,0.8575676242954234,1.1424323757045767,14.0,2.0,1.0,10.248416799660378,6.687607407045963,0.0,0.0,0.0,-0.17804046963072073,1.0,0.10902530824144682,0.10781481551627319,0.0282357648635904,0.02824228412161271,0.0,0.0,0.02268683671951294,0.15,0.15,False,False
0.335,3.8707926273345947,0.584700345993042,0.3743080496788025,0.9933000000000007,1340,1271,1.2027703222708048,0.7972296777291953,18.0,2.0,1.0,9.394382066355346,14.463640123125465,0.0,0.0,0.0,0.2534629028385059,1.0,0.11072936778267226,0.109833429257075,0.02813267521560192,0.028109895065426826,0.0,0.0,0.014803837537765504,0.15,0.15,False,False
0.34,4.007482051849365,0.6361894011497498,0.31018099188804626,0.9932000000000007,1336,1272,1.1858727954149044,0.8141272045850956,14.0,3.0,1.0,8.611516894159067,13.258336779531676,0.0,0.0,0.0,0.23234099426863047,1.0,0.11299390966693561,0.11196504657467207,0.027950371926029526,0.027937299261490505,0.0,0.0,0.013901891708374022,0.15,0.15,False,False
0.345,4.1333909034729,0.6265572309494019,0.2719707787036896,0.9931000000000008,1338,1275,1.1703833957969958,0.8296166042030043,3.0,1.0,0.0,7.893890486312477,12.153475381237369,0.0,0.0,0.0,0.21297924474624458,1.0,0.11491658786932628,0.11332999294002852,0.027773769882818065,0.02780868827054898,0.0,0.0,0.020468897819519043,0.15,0.15,False,False
0.35,4.1023640632629395,0.5843905210494995,0.240486741065979,0.9930000000000008,1295,1222,1.1561847794805793,0.8438152205194207,8.0,2.0,0.0,7.236066279119771,11.140685766134254,0.0,0.0,0.0,0.19523097435072417,1.0,0.1144399493932724,0.11256227269768715,0.02780500644197067,0.027863776000837486,0.0,0.0,0.016408801078796387,0.15,0.15,False,False
0.355,4.107219696044922,0.5117072463035583,0.2252601832151413,0.9929000000000008,1302,1247,1.143169381190531,0.856830618809469,27.0,1.0,1.0,6.633060755859789,10.212295285623066,0.0,0.0,0.0,0.17896172648816383,1.0,0.11414810394247374,0.11203931644558907,0.02781767242898544,0.02789065707474947,0.0,0.0,0.019474987983703614,0.15,0.15,False,False
0.36,4.2126145362854,0.5014608502388,0.18707115948200226,0.9928000000000008,1312,1250,1.1312385994246534,0.8687614005753466,13.0,1.0,0.0,6.080305692871473,9.36127067848781,0.0,0.0,0.0,0.1640482492808168,1.0,0.11560392876466116,0.11327368517716727,0.027693122004469238,0.027778401660422485,0.0,0.0,0.027071561813354496,0.15,0.15,False,False
0.365,4.242434024810791,0.5352596044540405,0.21845997869968414,0.9927000000000008,1337,1275,1.120302049472599,0.879697950527401,6.0,2.0,0.0,5.57361355179885,8.581164788613824,0.0,0.0,0.0,0.1503775618407487,1.0,0.11595115065574646,0.11335228880246481,0.027649028537174068,0.02776167510698239,0.0,0.0,0.032780368328094486,0.15,0.15,False,False
0.37,4.366208553314209,0.5548237562179565,0.2303266078233719,0.9926000000000008,1364,1295,1.1102768786832158,0.8897231213167842,5.0,1.0,1.0,13.442479089148945,16.199401056229338,0.0,0.0,0.0,0.13784609835401965,1.0,0.1181587390601635,0.11560912554462752,0.02749349611500899,0.02759239325920741,0.0,0.0,0.02494807004928589,0.15,0.15,False,False
0.375,4.559808731079102,0.43195709586143494,0.23762844502925873,0.9925000000000008,1321,1259,1.1010871387929477,0.8989128612070523,19.0,4.0,2.0,12.322272498386532,14.849450968210226,0.0,0.0,0.0,0.1263589234911847,1.0,0.12012662986914317,0.11738693341612816,0.02733064815402031,0.027429613595207535,0.0,0.0,0.01302535653114319,0.15,0.15,False,False
0.38,4.711319923400879,0.4023844301700592,0.2809303104877472,0.9924000000000008,1347,1286,0.7593298772268687,1.2406701227731314,27.0,2.0,0.0,19.628749790187655,13.611996720859374,0.0,0.0,0.0,-0.30083765346641406,1.0,0.12183095638950667,0.11889321729540825,0.027195593963066738,0.02730011163900296,0.0,0.0,0.021302413940429688,0.15,0.15,False,False
0.385,4.770627975463867,0.5161824226379395,0.31236836314201355,0.9923000000000008,1253,1183,1.1127190541246297,0.8872809458753703,15.0,0.0,0.0,17.993020641005348,20.81099699412109,0.0,0.0,0.0,0.14089881765578713,1.0,0.12470699846744537,0.12197903047005336,0.027056710484127205,0.02713299511621396,0.0,0.0,0.01818758010864258,0.15,0.15,False,False
0.39,4.768817901611328,0.6037792563438416,0.3443030118942261,0.9922000000000009,1352,1278,1.1033257996142438,0.8966742003857562,15.0,2.0,1.0,16.493602254254903,19.076747244611,0.0,0.0,0.0,0.12915724951780483,1.0,0.12640553216139477,0.12395385652780533,0.026993726690610252,0.027046967297792435,0.0,0.0,0.020738646984100342,0.15,0.15,False,False
0.395,4.740693092346191,0.6043556928634644,0.376438170671463,0.9921000000000009,1311,1249,1.094715316313057,0.9052846836869431,8.0,1.0,0.0,15.11913539973366,17.48701830756008,0.0,0.0,0.0,0.11839414539132109,1.0,0.12618732949097952,0.12403510510921478,0.027019954286515713,0.02705703334261974,0.0,0.0,0.01565692663192749,0.15,0.15,False,False
0.4,4.811244010925293,0.6613255143165588,0.39460498094558716,0.9920000000000009,1312,1252,1.0868223732869688,0.9131776267130312,6.0,4.0,1.0,13.859207449755854,16.029766781930075,0.0,0.0,0.0,0.10852796660871107,1.0,0.1280081147948901,0.12604361400008202,0.026920386590063572,0.026942039839923382,0.0,0.0,0.02042099952697754,0.15,0.15,False,False
0.405,4.909805774688721,0.6831576228141785,0.39660361409187317,0.9919000000000009,1357,1287,1.0795871755130548,0.9204128244869452,7.0,3.0,1.0,12.704273495609533,14.693952883435902,0.0,0.0,0.0,0.09948396939131846,1.0,0.1299996798237165,0.12807191039125126,0.02680128129820029,0.026814332231879234,0.0,0.0,0.021899116039276124,0.15,0.15,False,False
0.41,4.953780651092529,0.7089241743087769,0.3925929367542267,0.9918000000000009,1272,1211,0.7396215775536337,1.2603784224463663,20.0,0.0,0.0,19.978917370975402,13.469456809816243,0.0,0.0,0.0,-0.32547302805795797,1.0,0.13093510642647743,0.12898050869504613,0.026734584632019203,0.02674910395095746,0.0,0.0,0.01793197870254517,0.15,0.15,False,False
0.415,4.9990644454956055,0.8003093004226685,0.42111459374427795,0.9917000000000009,1253,1193,0.7613197794241642,1.2386802205758358,25.0,0.0,0.0,18.314007590060786,12.34700207566489,0.0,0.0,0.0,-0.29835027571979483,1.0,0.13306983436147374,0.13105157762765884,0.02662844645480315,0.02664847920338313,0.0,0.0,0.01668451309204102,0.15,0.15,False,False
0.42,5.056703567504883,0.8863457441329956,0.39214545488357544,0.9916000000000009,1246,1174,0.7812097978054837,1.2187902021945163,9.0,1.0,0.0,16.787840290889054,11.318085236026148,0.0,0.0,0.0,-0.2734877527431453,1.0,0.13515464961528778,0.13340448960661888,0.026538491559525333,0.026539694517850876,0.0,0.0,0.01402379035949707,0.15,0.15,False,False
0.425,5.177064418792725,0.8953869938850403,0.336387038230896,0.9915000000000009,1190,1131,0.7994423146550268,1.200557685344973,3.0,0.0,0.0,15.388853599981632,10.374911466357302,0.0,0.0,0.0,-0.2506971066812165,1.0,0.1378892796734969,0.13569667314489683,0.026386138051748276,0.02640853480746349,0.0,0.0,0.016223537921905517,0.15,0.15,False,False
0.43,5.275506019592285,0.864387035369873,0.2984178066253662,0.991400000000001,1307,1251,0.8161554551004413,1.1838445448995587,2.0,0.0,0.0,14.106449133316495,9.510335510827527,0.0,0.0,0.0,-0.22980568112444838,1.0,0.14014206205805144,0.1371389627456665,0.026259875545899074,0.026321335074802242,0.0,0.0,0.020726087093353274,0.15,0.15,False,False
0.435,5.2753520011901855,0.8537364602088928,0.27203184366226196,0.991300000000001,1367,1287,0.8314758338420711,1.1685241661579289,11.0,1.0,1.0,12.93091170554012,8.7178075515919,0.0,0.0,0.0,-0.21065520769741103,1.0,0.14032743871212006,0.1368817190329234,0.026251215798159443,0.02633394207805395,0.0,0.0,0.015267621278762819,0.15,0.15,False,False
0.44,5.3392653465271,0.8410024046897888,0.24318647384643555,0.991200000000001,1237,1186,0.8455195143552319,1.1544804856447681,5.0,3.0,0.0,11.853335730078443,7.991323588959241,0.0,0.0,0.0,-0.19310060705596013,1.0,0.14145769799749058,0.13762873907883963,0.026183408529808126,0.026279919936011236,0.0,0.0,0.022997562885284425,0.15,0.15,False,False
0.445,5.428360939025879,0.8312792181968689,0.23884300887584686,0.991100000000001,1344,1288,0.8583928881589625,1.1416071118410374,11.0,3.0,0.0,10.865557752571906,7.32537995654597,0.0,0.0,0.0,-0.17700888980129678,1.0,0.14302485312024754,0.13874350115656853,0.026087744627147913,0.02620304236188531,0.0,0.0,0.042809915542602536,0.15,0.15,False,False
0.45,5.4472432136535645,0.8373755216598511,0.27537426352500916,0.991000000000001,1386,1317,0.8701934808123823,1.1298065191876177,13.0,0.0,1.0,18.29342793985758,15.048264960167138,0.0,0.0,0.0,-0.16225814898452207,1.0,0.14371659606695175,0.13931742558876675,0.026058681154002748,0.026180321195473276,0.0,0.0,0.02418551445007324,0.15,0.15,False,False
0.455,5.621088027954102,0.8332610726356506,0.27380484342575073,0.990900000000001,1389,1319,0.8810106907446839,1.1189893092553163,29.0,1.0,1.0,16.768975611536113,13.79424288015321,0.0,0.0,0.0,-0.1487366365691452,1.0,0.14787007744113606,0.14346204698085785,0.02586622489616275,0.025970470936348043,0.0,0.0,0.023353519439697268,0.15,0.15,False,False
0.46,5.776526927947998,0.7289274334907532,0.2973892390727997,0.990800000000001,1309,1230,0.8909264665159602,1.1090735334840398,7.0,4.0,0.0,15.371560977241437,12.644722640140442,0.0,0.0,0.0,-0.13634191685504976,1.0,0.14932276060183844,0.14453365777929625,0.025766037870198488,0.025876485742628574,0.0,0.0,0.018412492275238036,0.15,0.15,False,False
0.465,5.865143775939941,0.7515112161636353,0.33337435126304626,0.990700000000001,1359,1288,0.9000159276396302,1.0999840723603698,23.0,2.0,1.0,14.090597562471316,11.590995753462071,0.0,0.0,0.0,-0.12498009045046228,1.0,0.1516641117632389,0.14684294040004414,0.02567180898040533,0.02577231808875998,0.0,0.0,0.016746047735214233,0.15,0.15,False,False
0.47,5.911390781402588,0.881217360496521,0.36513182520866394,0.990600000000001,1253,1181,0.908347933669661,1.091652066330339,3.0,1.0,0.0,12.916381098932039,10.625079440673565,0.0,0.0,0.0,-0.11456508291292371,1.0,0.15660612533489865,0.15204966068267822,0.02552811522036791,0.025604624922076862,0.0,0.0,0.018799533843994142,0.15,0.15,False,False
0.475,5.887172222137451,0.9239456653594971,0.40230944752693176,0.990500000000001,1321,1251,0.9159856058638559,1.084014394136144,9.0,1.0,0.0,11.840016007354368,9.739656153950767,0.0,0.0,0.0,-0.10501799267018005,1.0,0.15786123151580495,0.15375083312392235,0.025512950960546732,0.025570263775686424,0.0,0.0,0.016781853437423708,0.15,0.15,False,False
0.48,5.893273830413818,0.9442275762557983,0.4223747253417969,0.9904000000000011,1379,1299,0.9229868053752013,1.0770131946247987,17.0,2.0,2.0,10.853348006741504,8.928018141121536,0.0,0.0,0.0,-0.09626649328099841,1.0,0.1588525560994943,0.15517719089984894,0.025490701664239168,0.025530778026829164,0.0,0.0,0.018579229116439822,0.15,0.15,False,False
0.485,5.967279434204102,1.0046942234039307,0.4563925266265869,0.9903000000000011,1411,1343,1.2627379049272678,0.7372620950727322,23.0,2.0,0.0,9.948902339513046,16.517349962694738,0.0,0.0,0.0,0.3284223811590846,1.0,0.16197335595885914,0.15841727455457053,0.02538343348229925,0.025413628512372576,0.0,0.0,0.03150844812393189,0.15,0.15,False,False
0.49,5.996222019195557,1.030574083328247,0.42253485321998596,0.9902000000000011,1316,1252,1.240843079516662,0.7591569204833379,4.0,4.0,0.0,9.119827144553625,15.140904132470176,0.0,0.0,0.0,0.3010538493958276,1.0,0.16286897783478102,0.15976569304863614,0.02535424272840222,0.02536520284290115,0.0,0.0,0.018161871433258057,0.15,0.15,False,False
0.495,6.105026721954346,1.121504545211792,0.4151550531387329,0.9901000000000011,1342,1279,1.2207728228902734,0.7792271771097264,6.0,1.0,1.0,8.359841549174156,13.879162121430994,0.0,0.0,0.0,0.2759660286128419,1.0,0.168053371210893,0.16423653811216354,0.025176007766276598,0.02520712402959665,0.0,0.0,0.018503870964050297,0.15,0.15,False,False
0.5,6.186138153076172,1.27864408493042,0.4154139757156372,0.9900000000000011,1303,1246,1.5,0.46429157901724927,28.0,0.0,0.0,7.663188086742976,21.055898611311743,0.0,0.0,0.0,0.6696355262284384,1.0,0.17443220441540083,0.17038727800051373,0.025002549712856613,0.02503755036741495,0.0,0.0,0.012882689237594605,0.15,0.15,False,False
0.505,6.263191223144531,1.3709630966186523,0.36986711621284485,0.9899000000000011,1294,1231,1.1577327192341882,0.8422672807658118,27.0,1.0,0.0,15.357922412847728,19.301240393702432,0.0,0.0,0.0,0.19716589904273524,1.0,0.17799350743492445,0.17407301192482313,0.02489487174898386,0.024925688436875742,0.0,0.0,0.016448248624801636,0.15,0.15,False,False
0.51,6.379952430725098,1.34306800365448,0.32264769077301025,0.9898000000000011,1337,1278,1.1445883259646725,0.8554116740353275,6.0,2.0,0.0,14.078095545110417,17.69280369422723,0.0,0.0,0.0,0.18073540745584066,1.0,0.18173685918251675,0.1766160068412622,0.024761445820331573,0.0248224885823826,0.0,0.0,0.018176568746566774,0.15,0.15,False,False
0.515,6.44978141784668,1.2842826843261719,0.28816166520118713,0.9897000000000011,1361,1289,1.1325392988009497,0.8674607011990502,2.0,3.0,1.0,12.904920916351214,16.21840338637496,0.0,0.0,0.0,0.16567412350118724,1.0,0.18368270869056386,0.17725267757972082,0.024690215941518545,0.024783801442633074,0.0,0.0,0.01902775049209595,0.15,0.15,False,False
0.52,6.43353271484375,1.2644736766815186,0.25036731362342834,0.9896000000000011,1388,1320,1.4548276905675372,0.5451723094324628,29.0,2.0,1.0,11.829510839988613,23.200203104177042,0.0,0.0,0.0,0.5685346132094214,1.0,0.18325810010234517,0.17616979777812958,0.02470497818042835,0.024815205639849108,0.0,0.0,0.0104147207736969,0.15,0.15,False,False
0.525,6.512998104095459,1.246910572052002,0.19801217317581177,0.9895000000000012,1366,1300,1.4169253830202424,0.5830746169797576,32.0,4.0,0.0,10.843718269989562,21.26685284549562,0.0,0.0,0.0,0.521156728775303,1.0,0.18474839006861052,0.1768593986829122,0.0246344949118793,0.024764096209158502,0.0,0.0,0.021193063259124754,0.15,0.15,False,False
0.53,6.6304240226745605,1.2053616046905518,0.22338484227657318,0.9894000000000012,1429,1353,1.3821816011018888,0.6178183988981113,12.0,0.0,1.0,9.940075080823766,19.494615108370983,0.0,0.0,0.0,0.47772700137736085,1.0,0.18572856361667317,0.17683111131191254,0.024549142302324377,0.024709112476557493,0.0,0.0,0.04158758163452149,0.15,0.15,False,False
0.535,6.713980674743652,1.2023587226867676,0.22894853353500366,0.9893000000000012,1278,1220,1.0169998010100647,0.9830001989899354,2.0,2.0,0.0,17.44506882408845,17.870063849340067,0.0,0.0,0.0,0.021249751262580753,1.0,0.18870150670409203,0.17978933329383534,0.02445627780010303,0.024605266905079286,0.0,0.0,0.011777945756912232,0.15,0.15,False,False
0.54,6.771603584289551,1.1833473443984985,0.1836807280778885,0.9892000000000012,1296,1233,1.0155831509258926,0.9844168490741074,7.0,1.0,0.0,15.991313088747747,16.380891861895062,0.0,0.0,0.0,0.019478938657365764,1.0,0.19082297881444296,0.1816321723163128,0.024394649857034288,0.024540492643912636,0.0,0.0,0.015916781425476076,0.15,0.15,False,False
0.545,6.877952575683594,1.1585304737091064,0.21016475558280945,0.9891000000000012,1364,1304,0.6809512216820681,1.3190487783179319,22.0,0.0,0.0,22.99203699801877,15.015817540070472,0.0,0.0,0.0,-0.39881097289741485,1.0,0.19281673555572829,0.1825099935134252,0.024313877026240032,0.024483937304466963,0.0,0.0,0.015431019067764284,0.15,0.15,False,False
0.55,7.036184787750244,1.1967158317565918,0.27696388959884644,0.9890000000000012,1266,1182,0.7075386198752291,1.2924613801247709,14.0,0.0,1.0,21.076033914850537,13.764499411731265,0.0,0.0,0.0,-0.3655767251559636,1.0,0.20092042163014412,0.1899651313821475,0.024122563966860376,0.024280406069010496,0.0,0.0,0.013415484428405764,0.15,0.15,False,False
0.555,7.119073867797852,1.2426005601882935,0.32492271065711975,0.9889000000000012,1269,1220,0.7319104015522933,1.2680895984477067,1.0,2.0,0.0,19.31969775527966,12.617457794086992,0.0,0.0,0.0,-0.3351119980596334,1.0,0.20828311021129292,0.1977036272486051,0.023989930438498657,0.02411150218298038,0.0,0.0,0.022241744995117187,0.15,0.15,False,False
0.56,7.055034637451172,1.2495366334915161,0.34693291783332825,0.9888000000000012,1389,1314,0.7542512014229354,1.2457487985770646,3.0,3.0,2.0,17.70972294233969,11.566002977913076,0.0,0.0,0.0,-0.30718599822133064,1.0,0.2073668936888377,0.19797866543134054,0.024042162112891674,0.024139070883393288,0.0,0.0,0.013716994524002078,0.15,0.15,False,False
